"row_unique","Reference_ID","Data_ID","Environmental_condition","General_response","Response","Specific_response","Environmental_metric","General_Disease","Disease","Pathogen","Transmission","Transmission_type","Pathogen_genus","vector","Principal_reservoir","Specific_scale","General_Stats_Method","Statistical_method","N.value","temp_altered","Type","Linear_Nonlinear","R.squared","Value","Lower","Upper","Error","Std._error","P.value_general","P.value_specific","Direction","Direction_statement","DOI","Continent","Country","Location","Latitude_","Longitude","Study_period","Date_published","Dummy","lag_period_months","Notes","Journal","Journal_5yr_Impact","measure","n_method","es","se","weight","sample.size","var","ci.lo","ci.hi","X","Y","bio1.1981.2010","bio12.1981.2010","bio1.2041.2070.gfdl.ssp126","bio12.2041.2070.gfdl.ssp126","bio1.2041.2070.gfdl.ssp370","bio12.2041.2070.gfdl.ssp370","bio1.2041.2070.gfdl.ssp585","bio12.2041.2070.gfdl.ssp585","bio1.2041.2070.ipsl.ssp126","bio12.2041.2070.ipsl.ssp126","bio1.2041.2070.ipsl.ssp370","bio12.2041.2070.ipsl.ssp370","bio1.2041.2070.ipsl.ssp585","bio12.2041.2070.ipsl.ssp585","bio1.2041.2070.mpi.ssp126","bio12.2041.2070.mpi.ssp126","bio1.2041.2070.mpi.ssp370","bio12.2041.2070.mpi.ssp370","bio1.2041.2070.mpi.ssp585","bio12.2041.2070.mpi.ssp585","bio1.2041.2070.mri.ssp126","bio12.2041.2070.mri.ssp126","bio1.2041.2070.mri.ssp370","bio12.2041.2070.mri.ssp370","bio1.2041.2070.mri.ssp585","bio12.2041.2070.mri.ssp585","bio1.2041.2070.ukesm1.ssp126","bio12.2041.2070.ukesm1.ssp126","bio1.2041.2070.ukesm1.ssp370","bio12.2041.2070.ukesm1.ssp370","bio1.2041.2070.ukesm1.ssp585","bio12.2041.2070.ukesm1.ssp585","bio1.diff.gfdl.ssp126","bio1.diff.gfdl.ssp370","bio1.diff.gfdl.ssp585","bio1.diff.ipsl.ssp126","bio1.diff.ipsl.ssp370","bio1.diff.ipsl.ssp585","bio1.diff.mpi.ssp126","bio1.diff.mpi.ssp370","bio1.diff.mpi.ssp585","bio1.diff.mri.ssp126","bio1.diff.mri.ssp370","bio1.diff.mri.ssp585","bio1.diff.ukesm1.ssp126","bio1.diff.ukesm1.ssp370","bio1.diff.ukesm1.ssp585","bio12.diff.gfdl.ssp126","bio12.diff.gfdl.ssp370","bio12.diff.gfdl.ssp585","bio12.diff.ipsl.ssp126","bio12.diff.ipsl.ssp370","bio12.diff.ipsl.ssp585","bio12.diff.mpi.ssp126","bio12.diff.mpi.ssp370","bio12.diff.mpi.ssp585","bio12.diff.mri.ssp126","bio12.diff.mri.ssp370","bio12.diff.mri.ssp585","bio12.diff.ukesm1.ssp126","bio12.diff.ukesm1.ssp370","bio12.diff.ukesm1.ssp585","bio1.positive.prop","bio1.negative.prop","bio12.positive.prop","bio12.negative.prop","bio1.greater_than_2","bio1.greater_than_15","bio1.greater_than_1","bio1.greater_than_05","bio1.less_than_05","bio1.less_than_1","bio1.less_than_15","bio1.less_than_2","bio12.greater_than_100","bio12.greater_than_50","bio12.greater_than_25","bio12.less_than_minus_100","bio12.less_than_minus_50","bio12.less_than_minus_25","bio12.between_minus_50_and_50","bio12.between_minus_100_and_100","bio12.between_minus_25_and_25","bio1_most_frequent_2","bio1_most_frequent_15","bio1_most_frequent_1","bio1_most_frequent_05","bio12_most_frequent_100cat","bio12_most_frequent_50cat","bio12_most_frequent_25cat","es_cat"
"R460","201","X728","Precipitation","Human disease incidence","Cases","High vs Low periods of plague","Monthly anomaly","Plague","Plague","Bacteria","ZVB","Vectored","Yersinia","Flea","Rodents","1","Other","One-way ANOVA",29,NA,"F-statistic","Linear",NA,6.01,NA,NA,NA,NA,"<0.05","2.1000000000000001E-2","increase","Abstract","10.1371/journal.pntd.0003155","Africa","Madagascar",NA,NA,NA,"1960-2008",2014,1,NA,"N-value = number of outbreak anomalies, Positive plague anomaly = 0.137, Negative plague anomalies = -0.12, Anomaly - mean of a calender month across time-series subtracted from the mean value of each particular month.","PLOS neglected tropical diseases",4.548,"g",3,0.884948086089826,0.390158356825422,6.56928604905484,29,0.152223543400713,0.120251758444672,1.64964441373498,46.8691,-18.7669,18.35,1678.2,19.35,1654.4,20.05,1615.9,20.05,1595,19.55,1663.2,20.35,1672,20.65,1637,19.15,1614.9,19.7500000000001,1572.1,20.05,1556.9,19.45,1704.4,20.15,1701.4,20.35,1650.8,20.15,1567.4,20.95,1616.2,21.2500000000001,1712.3,1,1.7,1.7,1.2,2,2.3,0.799999999999997,1.4000000000001,1.7,1.1,1.8,2,1.8,2.6,2.9000000000001,-23.8,-62.3,-83.2,-15,-6.20000000000005,-41.2,-63.3,-106.1,-121.3,26.2,23.2,-27.4000000000001,-110.8,-62,34.0999999999999,15,0,3,12,3,10,13,15,0,2,5,12,0,0,2,3,7,9,8,12,4,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 < -25","Positive effect (g > 0.2)"
"R583","209","X746","Precipitation","Human disease incidence","Cases","Cases","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","T","Mammals (multispecies)","10","DLNM","distributed lag nonlinear model",108,NA,"Percent change","Non-linear",NA,0.09,0.06,0.12,"95% Confidence",NA,"<0.05",NA,"increase","Discussion","https://doi.org/10.1371/journal.pntd.0005447","Asia","China","Guangzhou","23.128993999999999",113.25325,"2010-2014",2017,1,4,NA,"PLOS neglected tropical diseases",4.548,NA,NA,0.00177060896533634,0.192450127979358,26.9999892674956,108,0.0370370517592712,-0.375424710694329,0.378965928625002,113.25325,23.128994,22.95,2066.1,24.45,2254.4,24.65,2183.8,25.05,2141.7,24.45,2219.2,24.95,2039.3,25.45,2099.8,24.15,2338.4,24.45,2086.5,24.95,2216.5,24.35,2494.4,24.55,2180.6,25.35,2298.2,25.2500000000001,2268.2,26.35,2197.7,26.7500000000001,2266.2,1.5,1.7,2.1,1.5,2,2.5,1.2,1.5,2,1.4,1.6,2.4,2.3000000000001,3.4,3.8000000000001,188.3,117.7,75.5999999999999,153.1,-26.8,33.7000000000003,272.3,20.4000000000001,150.4,428.3,114.5,232.1,202.1,131.6,200.1,15,0,14,1,6,10,15,15,0,0,5,9,11,12,13,0,0,1,3,4,1,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","No effect"
"R582","209","X745","Temperature","Human disease incidence","Cases","Cases","Monthly mean","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","T","Mammals (multispecies)","1","DLNM","distributed lag nonlinear model",108,NA,"Percent change","Non-linear",NA,3.8,0.4,7.5,"95% Confidence",NA,"<0.05",NA,"increase","Discussion","https://doi.org/10.1371/journal.pntd.0005447","Asia","China","Guangzhou","23.128993999999999",113.25325,"2010-2014",2017,1,NA,"Convert Percentage to beta slope: https://data.library.virginia.edu/interpreting-log-transformations-in-a-linear-model/","PLOS neglected tropical diseases",4.548,NA,NA,0.0748130494608953,0.192518364142858,26.9808529198045,108,0.0370633205322422,-0.302516010621675,0.452142109543465,113.25325,23.128994,22.95,2066.1,24.45,2254.4,24.65,2183.8,25.05,2141.7,24.45,2219.2,24.95,2039.3,25.45,2099.8,24.15,2338.4,24.45,2086.5,24.95,2216.5,24.35,2494.4,24.55,2180.6,25.35,2298.2,25.2500000000001,2268.2,26.35,2197.7,26.7500000000001,2266.2,1.5,1.7,2.1,1.5,2,2.5,1.2,1.5,2,1.4,1.6,2.4,2.3000000000001,3.4,3.8000000000001,188.3,117.7,75.5999999999999,153.1,-26.8,33.7000000000003,272.3,20.4000000000001,150.4,428.3,114.5,232.1,202.1,131.6,200.1,15,0,14,1,6,10,15,15,0,0,5,9,11,12,13,0,0,1,3,4,1,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","No effect"
"R584","209","X747","Humidity","Human disease incidence","Cases","Cases","Monthly total","Rickettsioses","Scrub typhus","Bacteria","ZVB","Vectored","Rickettsia","T","Mammals (multispecies)","10","DLNM","distributed lag nonlinear model",108,NA,"Percent change","Non-linear",NA,0.85,0.27,1.45,"95% Confidence",NA,"<0.05",NA,"increase","Discussion","https://doi.org/10.1371/journal.pntd.0005447","Asia","China","Guangzhou","23.128993999999999",113.25325,"2010-2014",2017,1,4,"N-value is number of months of study","PLOS neglected tropical diseases",4.548,NA,NA,0.0167230153632159,0.19245350170312,26.9990426522754,108,0.0370383503177926,-0.360478916673516,0.393924947399948,113.25325,23.128994,22.95,2066.1,24.45,2254.4,24.65,2183.8,25.05,2141.7,24.45,2219.2,24.95,2039.3,25.45,2099.8,24.15,2338.4,24.45,2086.5,24.95,2216.5,24.35,2494.4,24.55,2180.6,25.35,2298.2,25.2500000000001,2268.2,26.35,2197.7,26.7500000000001,2266.2,1.5,1.7,2.1,1.5,2,2.5,1.2,1.5,2,1.4,1.6,2.4,2.3000000000001,3.4,3.8000000000001,188.3,117.7,75.5999999999999,153.1,-26.8,33.7000000000003,272.3,20.4000000000001,150.4,428.3,114.5,232.1,202.1,131.6,200.1,15,0,14,1,6,10,15,15,0,0,5,9,11,12,13,0,0,1,3,4,1,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","bio12 > 100","bio12 > 50","bio12 > 25","No effect"
"R531","238","X837","Precipitation","Human seroprevalence","Seroprevalence","Disease risk","Wettest month maximum","Leptospirosis","Leptospirosis","Bacteria","Z","Non-vectored","Leptospira",NA,"Rodents","1","GL(M)M","Logistic regression",2152,NA,"Odds ratio","Linear",NA,1.003,1.001,1.005,"95% Confidence",NA,"<0.01","2E-3","increase","Abstract","10.1371/journal.pntd.0004405","Oceania","Fiji",NA,"-17.76925",178.044315,"2013",2016,1,NA,"N-value is number of cases are raster covers all cases","PLOS neglected tropical diseases",4.548,"g",46,0.00165093448169242,0.000560713173689878,NA,2152,3.14399263149375e-07,0.000551936661260258,0.00274993230212458,178.044315,-17.76925,21.45,3481.7,22.15,3260.9,22.7500000000001,3458.1,22.85,3354.8,22.45,3529.2,23.05,3526.7,23.2500000000001,3538.4,22.05,3226.1,22.55,3228.9,22.55,3160,22.2500000000001,3467.5,22.85,3446.6,22.95,3435.8,22.7500000000001,3510,23.35,3397.5,23.65,3352.8,0.699999999999999,1.3000000000001,1.4,1,1.6,1.8000000000001,0.600000000000001,1.1,1.1,0.8000000000001,1.4,1.5,1.3000000000001,1.9,2.2,-220.8,-23.5999999999999,-126.9,47.5,45,56.7000000000003,-255.6,-252.8,-321.7,-14.1999999999998,-35.0999999999999,-45.8999999999996,28.3000000000002,-84.1999999999998,-128.9,15,0,4,11,1,4,11,15,0,4,11,14,0,1,4,6,7,9,7,9,2,"bio1 < 2","bio1 < 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 < -25","No effect"
"R74","38","X152","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Fecal-oral bacteria/parasites","Campylobacteriosis","Bacteria","FWB","Non-vectored","Campylobacter",NA,"Mammals/birds","1","(S)ARIMA","Seasonal ARIMA",132,NA,"Unstandardised coefficient","Linear",NA,0.01,0,0.02,"Std. error",0.01,">0.05","0.48","increase","Abstract","10.1371/journal.pone.0083484","Oceania","New Zealand",NA,NA,NA,"1997-2008",2013,1,2,"N-value is the number of months in the study period (cases were aggregated monthly)","PLOS One",3.272,"g",106,0.174397663954693,0.17574438406156,NA,132,0.0308860885291772,-0.170061328805965,0.51885665671535,174.886,-40.9006,13.35,1289.1,14.15,1320.4,14.55,1294.9,14.85,1366.3,14.35,1366.7,15.15,1323.6,15.35,1327.9,14.2500000000001,1275.5,15.05,1262.7,14.95,1284.1,14.45,1311.1,15.2500000000001,1324.8,15.35,1270.1,14.65,1361.8,15.45,1335.7,15.95,1323.4,0.800000000000001,1.2,1.5,1,1.8,2,0.9000000000001,1.7,1.6,1.1,1.9000000000001,2,1.3,2.1,2.6,31.3000000000002,5.80000000000018,77.2,77.6000000000001,34.5,38.8000000000002,-13.5999999999999,-26.3999999999999,-5,22,35.7,-19,72.7,46.6000000000001,34.3000000000002,15,0,11,4,2,8,12,15,0,3,7,13,0,3,9,0,0,1,12,15,5,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","No effect"
"R72","38","X148","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Fecal-oral bacteria/parasites","Salmonellosis","Bacteria","FWB","Non-vectored","Salmonella",NA,"Mammals/birds","1","(S)ARIMA","Seasonal ARIMA",132,NA,"Unstandardised coefficient","Linear",NA,0.11,0.09,0.13,"Std. error",0.02,"<0.001",NA,"increase","Abstract","10.1371/journal.pone.0083484","Oceania","New Zealand",NA,NA,NA,"1997-2008",2013,1,NA,"N-value is the number of months in the study period (cases were aggregated monthly)","PLOS One",3.272,"g",106,0.959187151750809,0.19437697863406,NA,132,0.0377824098229057,0.578208273628052,1.34016602987357,174.886,-40.9006,13.35,1289.1,14.15,1320.4,14.55,1294.9,14.85,1366.3,14.35,1366.7,15.15,1323.6,15.35,1327.9,14.2500000000001,1275.5,15.05,1262.7,14.95,1284.1,14.45,1311.1,15.2500000000001,1324.8,15.35,1270.1,14.65,1361.8,15.45,1335.7,15.95,1323.4,0.800000000000001,1.2,1.5,1,1.8,2,0.9000000000001,1.7,1.6,1.1,1.9000000000001,2,1.3,2.1,2.6,31.3000000000002,5.80000000000018,77.2,77.6000000000001,34.5,38.8000000000002,-13.5999999999999,-26.3999999999999,-5,22,35.7,-19,72.7,46.6000000000001,34.3000000000002,15,0,11,4,2,8,12,15,0,3,7,13,0,3,9,0,0,1,12,15,5,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R73","38","X149","Temperature","Human disease incidence","Incidence","Incidence","Monthly mean","Fecal-oral bacteria/parasites","Cryptosporidiosis","Parasite","FWB","Non-vectored","Cryptosporidium",NA,"Mammals (multispecies)","1","(S)ARIMA","Seasonal ARIMA",132,NA,"Unstandardised coefficient","Linear",NA,0.13,0.09,0.17,"Std. error",0.04,"<0.01",NA,"increase","Abstract","10.1371/journal.pone.0083484","Oceania","New Zealand",NA,NA,NA,"1997-2008",2013,1,1,"N-value is the number of months in the study period (cases were aggregated monthly)","PLOS One",3.272,"g",106,0.566792407852751,0.18204575003546,NA,132,0.033140655105973,0.20998273778325,0.923602077922251,174.886,-40.9006,13.35,1289.1,14.15,1320.4,14.55,1294.9,14.85,1366.3,14.35,1366.7,15.15,1323.6,15.35,1327.9,14.2500000000001,1275.5,15.05,1262.7,14.95,1284.1,14.45,1311.1,15.2500000000001,1324.8,15.35,1270.1,14.65,1361.8,15.45,1335.7,15.95,1323.4,0.800000000000001,1.2,1.5,1,1.8,2,0.9000000000001,1.7,1.6,1.1,1.9000000000001,2,1.3,2.1,2.6,31.3000000000002,5.80000000000018,77.2,77.6000000000001,34.5,38.8000000000002,-13.5999999999999,-26.3999999999999,-5,22,35.7,-19,72.7,46.6000000000001,34.3000000000002,15,0,11,4,2,8,12,15,0,3,7,13,0,3,9,0,0,1,12,15,5,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","bio12 > 25","Positive effect (g > 0.2)"
"R113","56","X224","Temperature","Human disease incidence","Cases","Monthly cases","Monthly mean","Hantaviral diseases","Haemorrhagic fever with renal syndrome","Virus","Z","Non-vectored","Hantavirus",NA,"Rodents","1","GL(M)M","Poisson regression",399,NA,"Correlation coefficient","Linear",NA,-0.0459,-0.085,-0.007,"95% Confidence",NA,"<0.05","0.02","decrease","Abstract","10.1371/journal.pone.0133218","Asia","China","Chongqing","29.439325",106.887703,"1997-2008",2015,1,NA,"CanâÂ¢Â¬ÃÂ¬Ã´t access without UCL permission","PLOS One",3.272,"g",106,-0.231109151266365,0.100983832843022,NA,399,0.0101977344956673,-0.429037463638687,-0.0331808388940425,106.887703,29.439325,18.65,990.9,20.2500000000001,1089.4,20.45,937.2,20.95,998.5,20.7500000000001,1006.7,21.2500000000001,998,22.05,960.7,19.85,1060.3,19.95,981.3,20.7500000000001,1056.1,21.15,1080.1,20.65,1041.6,21.85,1049.9,21.45,1049.1,22.7500000000001,1040.7,23.15,1054.3,1.6000000000001,1.8,2.3,2.1000000000001,2.6000000000001,3.4,1.2,1.3,2.1000000000001,2.5,2,3.2,2.8,4.1000000000001,4.5,98.5000000000001,-53.6999999999999,7.60000000000002,15.8000000000001,7.10000000000002,-30.1999999999999,69.4,-9.60000000000002,65.1999999999999,89.1999999999999,50.6999999999999,59.0000000000001,58.1999999999999,49.8000000000001,63.4,15,0,12,3,10,13,15,15,0,0,2,5,0,8,9,0,1,2,6,15,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Negative effect (g < -0.2)"
"R114","56","X225","Precipitation","Human disease incidence","Cases","Monthly cases","Monthly total","Hantaviral diseases","Haemorrhagic fever with renal syndrome","Virus","Z","Non-vectored","Hantavirus",NA,"Rodents","1","GL(M)M","Poisson regression",399,NA,"Correlation coefficient","Linear",NA,0.0028,0.001,0.005,"95% Confidence",NA,"<0.01","7.0000000000000001E-3","increase","Abstract","10.1371/journal.pone.0133218","Asia","China","Chongqing","29.439325",106.887703,"1997-2008",2015,1,2,"CanâÂ¢Â¬ÃÂ¬Ã´t access without UCL permission","PLOS One",3.272,"g",106,0.274914153793976,0.101260605036845,NA,399,0.0102537101324279,0.0764433679217601,0.473384939666193,106.887703,29.439325,18.65,990.9,20.2500000000001,1089.4,20.45,937.2,20.95,998.5,20.7500000000001,1006.7,21.2500000000001,998,22.05,960.7,19.85,1060.3,19.95,981.3,20.7500000000001,1056.1,21.15,1080.1,20.65,1041.6,21.85,1049.9,21.45,1049.1,22.7500000000001,1040.7,23.15,1054.3,1.6000000000001,1.8,2.3,2.1000000000001,2.6000000000001,3.4,1.2,1.3,2.1000000000001,2.5,2,3.2,2.8,4.1000000000001,4.5,98.5000000000001,-53.6999999999999,7.60000000000002,15.8000000000001,7.10000000000002,-30.1999999999999,69.4,-9.60000000000002,65.1999999999999,89.1999999999999,50.6999999999999,59.0000000000001,58.1999999999999,49.8000000000001,63.4,15,0,12,3,10,13,15,15,0,0,2,5,0,8,9,0,1,2,6,15,4,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","bio12 > 50","bio12 > 25","Positive effect (g > 0.2)"
"R161","76","X285","Humidity","Host abundance","Abundance","Host number","Annual relative","Henipaviral diseases","Hendra virus","Virus","Z","Non-vectored","Henipavirus",NA,"Bats","1","GL(M)M","Ordinary least squares model",1229,NA,"Beta coefficient","Linear",NA,0.14,0.11,0.17,"Std. error",0.03,"<0.05",NA,"increase","Results","10.1371/journal.pone.0099965","Oceania","Australia","Queensland, New South Wales",NA,NA,"1994-2012",2014,1,NA,"n-value = 80 cases, & 1189 randomly sampled locations","PLOS One",3.272,"g",106,0.266286346307538,0.0575889902279313,NA,1229,0.00331649179547276,0.153411925460792,0.379160767154283,146.9211,-31.2532,18.65,450.7,20.15,430.4,20.65,480.8,20.7500000000001,467.9,20.05,457,20.95,465.3,21.05,477.7,19.7500000000001,474.2,20.65,464.8,20.55,454,19.7500000000001,485,20.55,506.2,20.95,505.6,20.55,432,21.85,414.2,22.15,436,1.5,2,2.1000000000001,1.4,2.3,2.4,1.1000000000001,2,1.9,1.1000000000001,1.9,2.3,1.9,3.2,3.5,-20.3,30.1,17.2,6.30000000000001,14.6,27,23.5,14.1,3.30000000000001,34.3,55.5,54.9,-18.7,-36.5,-14.7,15,0,11,4,6,11,15,15,0,0,4,9,0,2,5,0,0,1,13,15,9,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","Positive effect (g > 0.2)"
"R160","76","X283","Temperature","Host abundance","Abundance","Host number","Annual mean","Henipaviral diseases","Hendra virus","Virus","Z","Non-vectored","Henipavirus",NA,"Bats","1","GL(M)M","Ordinary least squares model",1229,NA,"Beta coefficient","Linear",NA,0.2,-0.02,0.42,"Std. error",0.22,">0.05",NA,"increase","Discussion","10.1371/journal.pone.0099965","Oceania","Australia","Queensland, New South Wales",NA,NA,"1994-2012",2014,1,NA,"n-value = 80 cases, & 1189 randomly sampled locations","PLOS One",3.272,"g",106,0.0518739635664035,0.0571038479825793,NA,1229,0.00326084945441752,-0.0600495784794519,0.163797505612259,146.9211,-31.2532,18.65,450.7,20.15,430.4,20.65,480.8,20.7500000000001,467.9,20.05,457,20.95,465.3,21.05,477.7,19.7500000000001,474.2,20.65,464.8,20.55,454,19.7500000000001,485,20.55,506.2,20.95,505.6,20.55,432,21.85,414.2,22.15,436,1.5,2,2.1000000000001,1.4,2.3,2.4,1.1000000000001,2,1.9,1.1000000000001,1.9,2.3,1.9,3.2,3.5,-20.3,30.1,17.2,6.30000000000001,14.6,27,23.5,14.1,3.30000000000001,34.3,55.5,54.9,-18.7,-36.5,-14.7,15,0,11,4,6,11,15,15,0,0,4,9,0,2,5,0,0,1,13,15,9,"bio1 < 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","No effect"
"R162","77","X286","Temperature","Human disease incidence","Cases","Cases","Monthly mean","Brucellosis","Brucellosis","Bacteria","Z","Non-vectored","Brucella",NA,"Livestock","1","Correlation","Pearson correlation",108,NA,"Correlation coefficient","Linear",NA,0.33,NA,NA,NA,NA,"<0.001","1E-3","increase","Abstract","https://doi.org/10.1371/journal.pone.0232910","Asia","Iran","Qazvin province","36.269362999999998",50.003201,"2010-2018",2020,1,NA,"N-value is number of months of study","PLOS One",3.272,NA,200,0.694208036109637,0.205296264569955,NA,108,0.0421465562463771,0.291827357552525,1.09658871466675,50.003201,36.269363,13.05,493.1,14.7500000000001,517,15.55,500.7,15.65,504.9,14.85,522.6,15.55,541.1,16.2500000000001,506.6,14.05,516.4,14.7500000000001,509.8,15.15,490.1,15.35,521.2,15.85,501,16.45,514.3,16.15,517.4,16.85,510.3,17.55,509.4,1.7000000000001,2.5,2.6,1.8,2.5,3.2000000000001,1,1.7000000000001,2.1,2.3,2.8,3.4,3.1,3.8,4.5,23.9,7.59999999999997,11.8,29.5,48,13.5,23.3,16.7,-3,28.1,7.89999999999998,21.1999999999999,24.3,17.2,16.3,15,0,14,1,11,14,14,15,0,1,1,4,0,0,3,0,0,0,15,15,12,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","Positive effect (g > 0.2)"
"R171","82","X295","Temperature","Human disease incidence","Cases","Cases","Annual mean","Rickettsioses","Rocky Mountain Spotted Fever","Bacteria","ZVB","Vectored","Rickettsia","Tick","Mammals (multispecies)","1","GL(M)M","Bivariate regression analysis",4081,NA,"Estimate","Linear",NA,-1.05,-1.58,-0.52,"Std. error",0.53,">0.05","0.2","decrease","Conclusion","10.1371/journal.pone.0150180","North America","USA","Kansas, Missouri, Oklahoma, Arkansas",NA,NA,"2005-2014",2016,1,NA,"28-34, N-value = number of counties in study region (371) multiplied the years of study (11)","PLOS One",3.272,NA,8,-1.04980692614159,NA,NA,NA,NA,NA,NA,-98.4842,39.0119,12.85,696.8,14.95,720.1,15.85,664.9,15.95,661.4,14.95,708.5,16.05,721.9,16.35,718.1,14.7500000000001,650.1,15.7500000000001,643.1,15.45,661.1,15.2500000000001,695.5,15.55,693.9,16.15,707.5,15.55,724.5,17.05,674.8,17.55,708.7,2.1,3,3.1,2.1,3.2,3.5,1.9000000000001,2.9000000000001,2.6,2.4000000000001,2.7,3.3,2.7,4.2,4.7,23.3000000000001,-31.9,-35.4,11.7,25.1,21.3000000000001,-46.6999999999999,-53.6999999999999,-35.6999999999999,-1.29999999999995,-2.89999999999998,10.7,27.7,-22,11.9000000000001,15,0,7,8,14,15,15,15,0,0,0,1,0,0,2,0,1,5,14,15,8,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","Negative effect (g < -0.2)"
"R170","82","X294","Temperature","Human disease incidence","Cases","Cases","Annual mean","Rickettsioses","Rocky Mountain Spotted Fever","Bacteria","ZVB","Vectored","Rickettsia","Tick","Mammals (multispecies)","1","GL(M)M","Bivariate regression analysis",4081,NA,"Estimate","Linear",0.58,-0.61,-0.74,-0.48,"Std. error",0.13,"<0.05","0.03","decrease","Conclusion","10.1371/journal.pone.0150180","North America","USA","Kansas, Missouri, Oklahoma, Arkansas",NA,NA,"2005-2014",2016,1,NA,">35, N-value = number of counties in study region (371) multiplied the years of study (11)","PLOS One",3.272,NA,8,-0.609887833282256,NA,NA,NA,NA,NA,NA,-98.4842,39.0119,12.85,696.8,14.95,720.1,15.85,664.9,15.95,661.4,14.95,708.5,16.05,721.9,16.35,718.1,14.7500000000001,650.1,15.7500000000001,643.1,15.45,661.1,15.2500000000001,695.5,15.55,693.9,16.15,707.5,15.55,724.5,17.05,674.8,17.55,708.7,2.1,3,3.1,2.1,3.2,3.5,1.9000000000001,2.9000000000001,2.6,2.4000000000001,2.7,3.3,2.7,4.2,4.7,23.3000000000001,-31.9,-35.4,11.7,25.1,21.3000000000001,-46.6999999999999,-53.6999999999999,-35.6999999999999,-1.29999999999995,-2.89999999999998,10.7,27.7,-22,11.9000000000001,15,0,7,8,14,15,15,15,0,0,0,1,0,0,2,0,1,5,14,15,8,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","Negative effect (g < -0.2)"
"R173","82","X297","Humidity","Human disease incidence","Cases","Cases","Annual mean relative","Rickettsioses","Rocky Mountain Spotted Fever","Bacteria","ZVB","Vectored","Rickettsia","Tick","Mammals (multispecies)","1","GL(M)M","Bivariate regression analysis",4081,NA,"Estimate","Linear",NA,0.62,0.5,0.74,"Std. error",0.12,"<0.05","0.03","increase","Conclusion","10.1371/journal.pone.0150180","North America","USA","Kansas, Missouri, Oklahoma, Arkansas",NA,NA,"2005-2014",2016,1,NA,"N-value = number of counties in study region (371) multiplied the years of study (11)","PLOS One",3.272,NA,62,0.619885994483604,NA,NA,NA,NA,NA,NA,-98.4842,39.0119,12.85,696.8,14.95,720.1,15.85,664.9,15.95,661.4,14.95,708.5,16.05,721.9,16.35,718.1,14.7500000000001,650.1,15.7500000000001,643.1,15.45,661.1,15.2500000000001,695.5,15.55,693.9,16.15,707.5,15.55,724.5,17.05,674.8,17.55,708.7,2.1,3,3.1,2.1,3.2,3.5,1.9000000000001,2.9000000000001,2.6,2.4000000000001,2.7,3.3,2.7,4.2,4.7,23.3000000000001,-31.9,-35.4,11.7,25.1,21.3000000000001,-46.6999999999999,-53.6999999999999,-35.6999999999999,-1.29999999999995,-2.89999999999998,10.7,27.7,-22,11.9000000000001,15,0,7,8,14,15,15,15,0,0,0,1,0,0,2,0,1,5,14,15,8,"bio1 > 2","bio1 > 1.5","bio1 > 1","bio1 > 0.5","-100 < bio12 < 100","-50 < bio12 < 50","-25 < bio12 < 25","Positive effect (g > 0.2)"
